Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
Openworld Latam,Data Scientist,Chile,chile,"Importante empresa que presta servicios a la minería, requiere Data Scientist, para trabajo en área de BI, con fuertes conocimientos en análisis de datos, capacidad de inferir información, Jornada Laboral de Lunes a Viernes, sector ciudad empresarial.

Al menos 3 años en áreas de BI o análisis de información estadística, con manejo de grandes volúmenes de datos.

se requiere:
1.-Ingeniero y/o estadístico.
2.-conocimientos avanzados en inferencia estadística.
3.-Uso de Herramientas estadísticas.
4.-Modelos predictivos, analítica descriptiva
5.-Uso de tableau, power bi, qlik view o similar (cualquiera de estas herramientas)
6.-Uso de Herramientas computacionales como minitab, spss, matlab (no excluyente)}
7.-Manejo de datalake, data warehouse, data mart, big data.
8.-Capacidad para Construir Dashboard y Reporteria en base a análisis


Grato Ambiente laboral.
Sueldo acorde al mercado
Seguro de Salud
Alimentación
Modalidad Mixta de trabajo.",,,,,,,,,,,,,,,,,,61,,
"Worley
3.6",Study Manager - Lithium,Chile,chile,"Company : Worley
Primary Location
: CHL-SPO-Santiago de Chile
Other Locations
: COL-CPD-Bogotá, PER-LM-Lima, BRA-SP-Sao Paulo, ARG-BA-Buenos Aires
Job
: Process",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,61,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"Worley
3.6","Project Director - Mining, Minerals & Metals",Chile,chile,"Company : Worley
Primary Location
: CHL-SPO-Santiago de Chile
Job
: Process
Schedule
: Full-time",,,10000+ Employees,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,72 %,82 %,3.5,3.3,3.2,3.5,3.1,3.5,,,61,https://www.glassdoor.com/Reviews/Worley-Reviews-E35193.htm,https://www.glassdoor.com/Benefits/Worley-Benefits-E35193.htm
"BICE VIDA
5.0",Data Scientist,Chile,chile,"En BICE VIDA somos líderes en el rubro de las aseguradoras y queremos satisfacer las necesidades de seguridad, prosperidad y protección de nuestros clientes. Estamos apostando por la transformación digital, buscando nuevas formas de realizar el negocio, para mantenernos vigente y responder a los constantes cambios que el entorno nos exige.
¡Únete a un equipo apasionado y altamente motivado por brindar soluciones innovadoras a sus clientes!

“Esta oferta se enmarca en la ley 21.015 que incentiva la inclusión laboral de personas en situación de discapacidad. Aquellos interesados, contarán con el apoyo de la Compañía para realizar un proceso inclusivo y en igualdad de condiciones. BICE Vida se compromete a resguardar la información que postulantes en situación de discapacidad proporcionen de manera voluntaria”.",,,501 to 1000 Employees,,,,5.0,100 %,N/A,,5.0,5.0,5.0,5.0,5.0,,,61,,
"GRUPO KAUFMANN
4.7",Data Scientist E - Commerce - Kaufmann Casa Matriz,Chile,chile,"DESCRIPCIÓN DEL PUESTO
¿De qué se trata este cargo?Responsable de la extracción, procesamiento y clasificación de datos estadísticos del área a la cual pertenece, generando distintos análisis que permitan la toma de decisiones comerciales y financieras de forma informada.¿Cuáles serán las principales funciones?Llevar a cabo la recopilación de información y organizarla de manera tal, que se logre estructurar as bases de datos relacionadas para cada tema requerido.Segmentar y evaluar el ciclo de vida de clientes de Kaufparts.Explorar las bases de datos haciendo uso creativo de estas, determinando la metodología a utilizar, ya sea a través de herramientas de visualización, reportes y análisis que involucren data mining o técnicas estadísticas que permitan correlaciones y/o tendencias que faciliten la toma de decisiones comerciales y financieras del área.Generar análisis e interpretación de los resultados de datos a partir de distintas técnicas (análisis de correlaciones, de regresión, de escenario, entre otras.) y de herramientas estadísticas.Identificar y comprender las necesidades del negocio y las tendencias del mercado en cuanto a metodologías, herramientas y soluciones de BI.Velar por la incorporación de nuevos datos del área relacionado con el entendimiento de los clientes, mercado e industria.Desarrollar, implementar y mantener los modelos estadísticos y dashboard de visualización de datos.Realizar el análisis de ventas y productos.Analizar el impacto de las campañas de Marketing Digital asociadas al área.
REQUISITOS
¿Qué esperamos de la persona que ocupe este rol?Ingeniería Civil Informática, Civil Industrial, Ingeniería Civil Matemática, Ingeniería en Estadística o carrera afín.Contar con al menos 2 a 3 años de experiencia en el cargo o similar.Manejo de Microsoft Office Intermedio.Conocimientos de estadística y visualización de datos.Manejo de programa ""R"" o ""PYTHON"" (Deseable).Conocimientos en gestión de base de datos (Big Data y SQL) (Deseable).Manejo de ERP SAP (Deseable).Inglés nivel intermedio (Deseable).
BENEFICIOS
desayuno y almuerzo.Bonos y aguinaldos: vacaciones, invierno, fiestas Patrias y navidad.Beneficios Sociales y Salud: seguro de vida por accidente (500 UF).Atención Dental con descuento Kaufmann (en casa matriz).Beneficios Escolares: becas Walter Kaufmann Colaboradores e hijos, programa de excelencia académica.Beneficio Sala Cuna / Jardín Infantil (beneficio adicional para todas sus colaboradoras, pago del 50% de jardín infantil, hasta que los niños(as) cumplan los 3 años de edad), entre otros.Con el 2% de tu sueldo podrás acceder al pack de Beneficios Vive Ok! ¿Qué incluye?Seguro de Salud: seguro complementario, catastrófico y de vida.Préstamos de Salud, Dental y Oftalmológico.Beneficios de telefonía: convenio Entel y Movistar, descuento en equipos ilimitados.Beneficios educación: bonos de escolaridad, prestamos escolares.Beneficios Calidad de Vida: bonos por nacimiento, matrimonio, defunción, reembolso por alojamiento de vacaciones, reembolso para gastos médicos de padres y mascotas, convenio con gimnasios, bonificación deportiva y recreacional, Avance Vive Ok, convenios de gas, préstamos leña y muchos más!",,,1001 to 5000 Employees,,,,4.7,100 %,N/A,,4.8,4.7,4.8,4.7,4.6,,,61,https://www.glassdoor.com/Reviews/Kaufmann-Reviews-E903693.htm,
"Association of Universities for Research in Astronomy
3.5",System Integration Manager,La Serena,chile,"Vera C. Rubin Observatory is a brand-new astronomical facility currently under construction in Chile, with staff based in Tucson, Arizona. Rubin Observatory will undertake the Legacy Survey of Space and Time (LSST) which promises to be one of the largest and most comprehensive astronomy surveys of its kind which is sure to fundamentally change how humanity perceives and understands the Universe in which we live. Rubin Observatory will enable countless discoveries in almost every area of modern astronomical research—discoveries made possible by the team that built the Rubin Observatory system, and by the global science community that Rubin Observatory serves.
Rubin is searching for an experienced System Integration Manager to work closely with the Observatory Scientist to lead the efforts for bringing the hardware and software elements of the system together to achieve an operational observing system that produces science ready images. This effort is heavily focused on the summit to achieve key milestones for Engineering First Light (ComCam images on sky) and System First Light (Camera images on sky). The Systems Integration Manager is responsible for orchestrating the work by keeping the schedule, priorities and work flow defined. The System Integration Manager and Observatory Scientist will have a core team to support the planning, analysis, and execution with expertise in hardware, control software and some Data Management (DM) pipeline modules. The majority of the labor to execute the integration work will come from other Project Teams. The System Integration leadership is therefore responsible for working with the Project Leadership Team to advocate, negotiate and integrate resources to address the activities. The System Integration work is at the nexus of Project activities and will work with the Project Office to set and implement priorities across the Project. The preference is for this position to be based in La Serena, Chile; being based in Tucson, Arizona, may be considered.",,,501 to 1000 Employees,Colleges & Universities,Education,$25 to $100 million (USD),3.5,58 %,68 %,4.6,3.0,4.1,3.2,2.7,3.2,,,61,https://www.glassdoor.com/Reviews/Association-of-Universities-for-Research-in-Astronomy-Reviews-E32763.htm,https://www.glassdoor.com/Benefits/Association-of-Universities-for-Research-in-Astronomy-Benefits-E32763.htm
"Coca Cola Embonor S.A.
4.1",Data Scientist Área Analítica Avanzada (Las Condes),Chile,chile,"Coca Cola Embonor S.A. busca incorporar a su Gerencia de Innovación del Área Analítica Avanzada a Ingeniero Industrial, Ingeniero Matemático, Ingeniero Comercial o Carrera a fin para la comuna de Las Condes, ciudad de Santiago.

Funciones:
Entre sus principales funciones destaca resolver problemas complejos a través de la implementación de proyectos de analítica avanzada incorporando una visión estratégica. Deberá obtener información valiosa para el negocio a través del análisis de datos. Así como también, ser responsable del desarrollo de proyectos de analítica avanzada.

Requisitos:
Titulado de Ingeniería Industrial o carrera afín.
Experiencia relacionada con el cargo en postulación.",,,10000+ Employees,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),4.0,79 %,85 %,4.0,3.8,4.0,3.9,3.6,3.6,,,61,https://www.glassdoor.com/Reviews/The-Coca-Cola-Company-Reviews-E161.htm,https://www.glassdoor.com/Benefits/The-Coca-Cola-Company-Benefits-E161.htm
"Axity
3.8",Data Scientist - INGLES 90 -100% CHILE,Chile,chile,"Definir, asesorar, coordinar y/o ejecutar con visión integral las actividades del proyecto/servicio, desarrollando productos de complejidad avanzada, con calidad y de acuerdo a los tiempos asignados, a través de la correcta implementación de la solución.
""Inglés intermedio - avanzado. Experiencia de 2 a 3 años como Data Scientist. Comprensión y expresión de conceptos abstractos lógicos/matemáticos. Traducción de problemas complejos a fuentes y metodologías analíticas. Identificación, interpretación y solución de problemas en los resultados y metodologías a través del planteamiento de pruebas intuitivas/técnicas. Uso de conceptos y herramientas de estadística y probabilidad. Manejo y modelado de datos en Python para cargar, visualizar, interpretar y transformar datos, así como obtener y justificar conclusiones. Manejo de conceptos y herramientas de aprendizaje de máquina. Capacidad funcional de Línea de Comando. Experiencia poniendo algoritmos en producción

Deseable: Manejo de herramientas para procesamiento en la nube como Amazon (EC2, S3) o Azure (Data Bricks, Blob Storage, Data Factory). Manejo de grandes cantidades de datos usando Spark, Hadoop y/o ecosistemas similares. Manejo de Git, Github u otra herramienta de control de versiones. Análisis geoespacial. Experiencia usando modelos de estadística bayesiana. Conceptos de contenedores (docker). Conceptos de ambientes virtualizados (pyenv, virtualenv). ""

NIVEL ACADEMICO Licenciatura o ingeniería en informática, Sistemas computacionales o afines
CONTRATO Indefinido - Indeterminado
HORARIO L a V
IDIOMAS Bilingües Ingles 90% - 100% (Obligatorio)
LUGAR DE TRABAJO Remoto, se puede aplicar a nivel nacional",,,5001 to 10000 Employees,,,,3.8,85 %,N/A,,3.6,3.3,3.7,3.4,3.2,,,61,https://www.glassdoor.com/Reviews/Axity-Reviews-E2116281.htm,
"Xe
3.5",Senior Data Scientist,Chile,chile,"If you are interested in applying to the role, we ask that you kindly complete the application in English and attach an English version of your resume. Thank you.

At XE, we live currencies. We provide a comprehensive range of currency services and products, including our Currency Converter, Market Analysis, Currency Data API and quick, easy, secure Money Transfers for individuals and businesses. We leverage technology to deliver these services through our website, mobile apps and over the phone.
Last year, we helped nearly 300 million people access information about the currencies that matter to them and over 150,000 people used us to send money overseas. Thousands of businesses relied on us for information about the currency markets, advice on managing their foreign exchange risk or trusted us with their business-critical international payments.",,,51 to 200 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.5,94 %,N/A,,3.4,3.5,3.5,3.7,4.1,,,61,https://www.glassdoor.com/Reviews/Xrysi-Eukairia-Reviews-E807952.htm,
"ZeroFOX
4.0",Senior Software Engineer - Chile,Chile,chile,"BIG NEWS!
ZeroFox is officially a public company, and we’re on a mission to make the internet safer. Read more here: http://ow.ly/Iy6K50KbCYo

OPPORTUNITY OVERVIEW
At ZeroFox, we are passionate about bringing world-class protection to the digital-first world. Together, we have built a system capable of collecting and analyzing data from all over the internet, creating a paradigm-shifting cybersecurity product that helps secure and protect our customers and improves the global threat landscape.

We are a team of software engineers, cybersecurity experts, and data scientists who continue to develop unparalleled solutions for the cyber security industry by providing the best Digital Risk Protection SaaS in the global market. Our company, services, and user base are growing faster than ever and we’d like you to help us innovate. We believe the greatest solutions in the Digital Risk Protection space come from composing teams with varied backgrounds and experiences that can use their complementary skill sets to come up with the best market-defining solutions.",,,Unknown,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.0,71 %,77 %,3.2,3.8,3.7,3.9,3.8,3.9,,,61,https://www.glassdoor.com/Reviews/ZeroFOX-Reviews-E779978.htm,https://www.glassdoor.com/Benefits/ZeroFOX-Benefits-E779978.htm
"Ambiental
4.4",Ingeniero en Data Scientist,Chile,chile,"Destacada Empresa Líder en Gestión y Optimización de Recursos del Medio Ambiente, desea incorporar a su equipo un Ing de Data Scientist quien tendrá proponer, desarrollar,diseñar e implementar soluciones tecnológicas a la captura de transmision, limpieza almacenamiento y procesos de base de datos mediante modelos descriptivos, predictivos y prescriptivos.

Queremos contar contigo para:
Desarrollara captura de transmisión, limpieza almacenamiento y procesos de base de datos scripts para data sets file based, conexiones a WSs y otros.
Desarrollara métodos estadísticos orientados a la análisis , visualización y reporting y alertas
Colabora con con la automatización y generación de reportes de Kpiś
Manejara plataformas con PBI, Datastudio, data science, Python, entre otros.
Participar en nuevos proyectos asociados a transformación digital.
Presentación de formaciones y elaboración de material de soporte lenguajes API, WSs, JSON

REQUISITOS
Ingeniería en informática o carrera a fin.
Experiencia de al menos de 2 año en automatización de bases y análisis de datos, elaboración de indicadores, KPIs.
Conocimientos en programación software Data Science, Python, PBI, PHP, JSON, entre otros.
Inglés técnico (Ideal )

BENEFICIOS
Beneficios internos de la compañía.
Renta acorde al mercado
Horario art 22
Las Condes.",,,1 to 50 Employees,Business Consulting,Management & Consulting,Unknown / Non-Applicable,4.4,100 %,N/A,,4.4,4.0,4.3,4.6,3.8,,,61,https://www.glassdoor.com/Reviews/Ambiental-Reviews-E2328898.htm,
"Fusemachines
3.0",Machine Learning Engineer,Chile,chile,"About Fusemachines
Fusemachines is a leading AI strategy, talent, and education services, provider. Founded by Sameer Maskey Ph.D., Adjunct Associate Professor at Columbia University, Fusemachines has a core mission of democratizing AI. With a presence in 4 countries (Nepal, the United States, Canada, and the Dominican Republic and more than 250 full-time employees) Fusemachines seeks to bring its global expertise in AI to transform companies around the world.
ABOUT THE ROLE
This is a remote, full-time position.
Responsibilities",,,51 to 200 Employees,Information Technology,Unknown / Non-Applicable,,3.0,64 %,N/A,4.5,3.0,2.6,3.2,2.7,3.3,,,61,https://www.glassdoor.com/Reviews/Fusemachines-Reviews-E1402803.htm,https://www.glassdoor.com/Benefits/Fusemachines-Benefits-E1402803.htm
"ZeroFOX
4.0",Principal Software Engineer - Chile,Chile,chile,"BIG NEWS!
ZeroFox is officially a public company, and we’re on a mission to make the internet safer. Read more here: http://ow.ly/Iy6K50KbCYo

OPPORTUNITY OVERVIEW
At ZeroFox, we are passionate about bringing world-class protection to the digital-first world. Together, we have built a system capable of collecting and analyzing data from all over the internet, creating a paradigm-shifting cybersecurity product that helps secure and protect our customers and improves the global threat landscape.

We are a team of software engineers, cybersecurity experts, and data scientists who continue to develop unparalleled solutions for the cyber security industry by providing the best Digital Risk Protection SaaS in the global market. Our company, services, and user base are growing faster than ever and we’d like you to help us innovate. We believe the greatest solutions in the Digital Risk Protection space come from composing teams with varied backgrounds and experiences that can use their complementary skill sets to come up with the best market-defining solutions.",,,Unknown,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.0,71 %,77 %,3.2,3.8,3.7,3.9,3.8,3.9,,,61,https://www.glassdoor.com/Reviews/ZeroFOX-Reviews-E779978.htm,https://www.glassdoor.com/Benefits/ZeroFOX-Benefits-E779978.htm
"ZeroFOX
4.0",Software Engineer - Chile,Chile,chile,"BIG NEWS!
ZeroFox is officially a public company, and we’re on a mission to make the internet safer. Read more here: http://ow.ly/Iy6K50KbCYo

OPPORTUNITY OVERVIEW
At ZeroFox, we are passionate about bringing world-class protection to the digital-first world. Together, we have built a system capable of collecting and analyzing data from all over the internet, creating a paradigm-shifting cybersecurity product that helps secure and protect our customers and improves the global threat landscape.

We are a team of software engineers, cybersecurity experts, and data scientists who continue to develop unparalleled solutions for the cyber security industry by providing the best Digital Risk Protection SaaS in the global market. Our company, services, and user base are growing faster than ever and we’d like you to help us innovate. We believe the greatest solutions in the Digital Risk Protection space come from composing teams with varied backgrounds and experiences that can use their complementary skill sets to come up with the best market-defining solutions.",,,Unknown,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.0,71 %,77 %,3.2,3.8,3.7,3.9,3.8,3.9,,,61,https://www.glassdoor.com/Reviews/ZeroFOX-Reviews-E779978.htm,https://www.glassdoor.com/Benefits/ZeroFOX-Benefits-E779978.htm
"ZeroFOX
4.0",Software Engineer in Test - Chile,Chile,chile,"BIG NEWS!
ZeroFox is officially a public company, and we’re on a mission to make the internet safer. Read more here: http://ow.ly/Iy6K50KbCYo

OPPORTUNITY OVERVIEW
At ZeroFox, we are passionate about bringing world-class protection to the digital-first world. Together, we have built a system capable of collecting and analyzing data from all over the internet, creating a paradigm-shifting cybersecurity product, that helps secure and protect our customers and improves the global threat landscape.

We are a team of software engineers, cybersecurity experts, data scientists, and testers who continue to develop unparalleled solutions to the cyber security industry by providing the best Digital Risk Protection SaaS in the global market. Our company, services, and user base are growing faster than ever and we’d like you to join our ever-growing team to expand our products and help us innovate. We believe the greatest solutions in the Digital Risk Protection space come from composing teams with varying backgrounds and experiences that can use their complementary skill sets to come up with the best market-defining solutions.",,,Unknown,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.0,71 %,77 %,3.2,3.8,3.7,3.9,3.8,3.9,,,61,https://www.glassdoor.com/Reviews/ZeroFOX-Reviews-E779978.htm,https://www.glassdoor.com/Benefits/ZeroFOX-Benefits-E779978.htm
PSINET,Data Scientist Senior,Chile,chile,"Somos un holding Chileno que se dedica al rubro de las telecomunicaciones, tenemos 20 años en el mercado, ofreciendo soluciones en servicios de Telecomunicaciones, Integración en Infraestructura Tecnológica, Servicios TI, Monitoreo, Control y Analítica.
Requerimos contratar a Data Scientist, para diseñar y aportar valor al desarrollo de software de tecnologías de inteligencia computacional y Analítica Avanzada de Datos, mediante modalidad ágil para nuestros nuevos proyectos de adjudicación.
Funciones del cargo
Buscamos profesionales para diseñar y aportar valor al desarrollo de software de tecnologías de inteligencia computacional y Analítica Avanzada de Datos.
Realizando las siguientes funciones:",,,,,,,,,,,,,,,,,,61,,
Team work,Data Scientist Junior Modalidad mixta,Chile,chile,"Consultora de recursos humanos se encuentra en búsqueda de Especialista Data Sciencist, para importante cliente del rubro de energía, ubicado en la región metropolitana. Sus principales funciones: Aplicar conocimientos en Data Mining, con el objetivo de recabar la información necesaria, que logran aportar en la toma de decisiones. Aplicar conocimientos de Machine Learning, para extraer datos con objetivo de crear y proponer análisis predictivos. Requisitos: Titulo Ingeniería Civil en Informática, Ingeniería Civil en Matemáticas, Estadística, Comercial o carrera afín.

Experiencia mínima de 2 años en programación, Experiencia en tratamiento y extracción de datos. Conocimiento SQL y/o QL Data Lake (Hive, Impala). Software Python, R, Excel avanzado. Beneficios: Horario lunes a jueves, de 08:30 a 18:30 hrs./viernes 08:30 a 15:30 hrs.

Modalidad mixta Contrato plazo fijo 2 meses, con posibilidades de indefinido. Seguro de Salud",,,Unknown,,,,,,,,,,,,,,,61,,
"Page Personnel
3.9",Data Scientist,Chile,chile,"Publicado el 15/07/2022
Trabajaras en proyectos que buscan potenciar los servicios de optimizacion
Potenciaras el Scheduling de importante empresa internacional
Sobre nuestro cliente
Importante cliente internacional de habla inglesa, con mas de 70 años de experiencia en industrias de transporte aéreo
Descripción
Tendrás a cargo la responsabilidad de llevar a cabo la optimización del proyecto en conjunto a un equipo, y preparar el Scheduling de distintos servicios.",,,Unknown,,,,3.9,82 %,100 %,,4.0,3.6,3.9,3.8,3.3,,,61,https://www.glassdoor.com/Reviews/Page-Personnel-Reviews-E3127375.htm,
"Xe
3.5",ML and Data Engineer,Chile,chile,"If you are interested in applying to the role, we ask that you kindly complete the application in English and attach an English version of your resume. Thank you.

At XE, we live currencies. We provide a comprehensive range of currency services and products, including our Currency Converter, Market Analysis, Currency Data API and quick, easy, secure Money Transfers for individuals and businesses. We leverage technology to deliver these services through our website, mobile apps and over the phone.
Last year, we helped nearly 300 million people access information about the currencies that matter to them and over 150,000 people used us to send money overseas. Thousands of businesses relied on us for information about the currency markets, advice on managing their foreign exchange risk or trusted us with their business-critical international payments.",,,51 to 200 Employees,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.5,94 %,N/A,,3.4,3.5,3.5,3.7,4.1,,,61,https://www.glassdoor.com/Reviews/Xrysi-Eukairia-Reviews-E807952.htm,
"Bain & Company
4.5","Senior Associate, Machine Learning Engineer",Las Condes,chile,"At Bain we say ""Champion the bold to achieve the extraordinary"". At the Advanced Analytics Group (AAG) we deeply embody that statement; we put remarkable data innovators in front of the world's toughest challenges, delivering impact that goes way beyond businesses. By doing that, we aim to challenge the status quo and redefine the domains in which we work.

We are building the most influential data innovation hub in South America. We are looking for creative yet courageous professionals like you to play a key role in helping us pursue this endeavor.

What can you expect from us?

We are people centered and team players: we want to provide an awesome environment to work and grow. An environment where we care about people, our wellbeing and a healthy and vibrant long term development. We believe in a place where autonomy is at the core, and where servant leadership provides direction, guidance and motivation, enabling the best version of each of us so we can build teams based on trust and where we help others shine.

we are obsessed with unleashing our clients’ full potential by developing quick and dirty data products that evolve fast through agile experimentation. We design a vision not conquered yet, and we only seek to make it a reality and bring true impact to the domains we work on. Be it a very complex operational mining process, an NGO’s educational challenge, a retailer’s e-commerce, or a climate change endeavor, we bring state-of-the-art advanced analytics techniques to create new superior realities for our clients.

complex problems require thinking out-of-the-box, giving room to challenging ideas and points of view. How we enable that? By nurturing creativity and having fun exploring novel paths and promoting curiosity and learning in empowered teams that take seriously their instincts and passions. We’ve seen over and over again that this never-ending learning philosophy make us better and stronger, broaden our capability range and enlighten our version in the future to tackle challenges that we haven’t seen before.


Machine Learning Engineer @ Bain

We are looking for a new (senior) Machine Learning Engineer to join our team in Brazil, or Chile, to work in advanced analytics projects for our clients, in our factory team and/or in our own R&D team. For us, a Machine Learning Engineer is someone who has a broad knowledge of all the lifecycle of a Machine Learning project. We don’t expect you to necessarily have the deep mathematical knowledge a Data Scientist has. Nor being able to write a whole web application by yourself, as a Software Engineer does. But, you must feel very comfortable navigating between both worlds.

As a Machine Learning Engineer, you will play a fundamental role on technical decision making, embedded in projects and working with clients of different industries. You will also get your hands dirty writing code to get Machine Learning models working at real world production environments. This role teams up closely with Data Scientists, Impact Leaders, Consultants and Team Leaders to boost, deepen and streamline the development of innovative solutions that respond to high complexity problems.

What we expect from you?

What can you expect working with us?

At the beginning

During your first case

In between cases

It is common that when you end up a project, you have time until you are assigned into another project. This window is specially important so you can:

During your second case

And from there

Benefits

some benefits may differ depending on location and could be subject to change.

ABOUT US

Bain & Company is a global consultancy that helps the world’s most ambitious change makers define the future.

Across 62 cities in 37 countries, we work alongside our clients as one team with a shared ambition to achieve extraordinary results, outperform the competition, and redefine industries. We complement our tailored, integrated expertise with a vibrant ecosystem of digital innovators to deliver better, faster, and more enduring outcomes. Our 10-year commitment to invest more than $1 billion in pro bono services brings our talent, expertise, and insight to organizations tackling today’s urgent challenges in education, racial equity, social justice, economic development, and the environment. We earned a gold rating from EcoVadis, the leading platform for environmental, social, and ethical performance ratings for global supply chains, putting us in the top 2% of all companies. Since our founding in 1973, we have measured our success by the success of our clients, and we proudly maintain the highest level of client advocacy in the industry.",,,5001 to 10000 Employees,Business Consulting,Management & Consulting,$5 to $10 billion (USD),4.5,93 %,96 %,4.8,4.6,4.4,4.6,4.3,3.4,,,61,https://www.glassdoor.com/Reviews/Bain-and-Company-Reviews-E3752.htm,https://www.glassdoor.com/Benefits/Bain-and-Company-Benefits-E3752.htm
"Decision Point
4.0",Finance Manager - LAT,Chile,chile,"Job Information
Title
Finance Manager - LAT
Industry
Analytics Consulting
Work Experience
0-1 year
City",,,201 to 500 Employees,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.9,87 %,97 %,,4.1,3.4,3.6,3.8,3.4,,,61,https://www.glassdoor.com/Reviews/Decision-Point-Reviews-E835917.htm,
"Decision Point
4.0",Senior Analytics Consultant - LAT,Chile,chile,"Job Information
Title
Senior Analytics Consultant - LAT
Industry
Analytics Consulting
Work Experience
0-1 year
City",,,201 to 500 Employees,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.9,87 %,97 %,,4.1,3.4,3.6,3.8,3.4,,,61,https://www.glassdoor.com/Reviews/Decision-Point-Reviews-E835917.htm,
"Decision Point
4.0",HR Associate - LAT,Chile,chile,"Job Information
Title
HR Associate - LAT
Industry
Analytics Consulting
Work Experience
0-1 year
City",,,201 to 500 Employees,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.9,87 %,97 %,,4.1,3.4,3.6,3.8,3.4,,,61,https://www.glassdoor.com/Reviews/Decision-Point-Reviews-E835917.htm,
"NeuralWorks
4.0",Data Analyst,Chile,chile,"NeuralWorks es una compañia de alto crecimiento fundada hace menos de 1 año. Estamos trabajando a toda maquina en cosas que darán que hablar.
Somos un equipo donde se unen la creatividad, curiosidad y la pasión por hacer las cosas bien. Nos arriesgamos a explorar fronteras donde otros no llegan: un modelo predictor basado en monte carlo, una red convolucional para detección de caras, un sensor de posición bluetooth, la recreación de un espacio acústico usando finite impulse response.
Estos son solo algunos de los desafíos, donde aprendemos, exploramos y nos complementamos como equipo para lograr cosas impensadas.
Trabajamos en proyectos propios y apoyamos a corporaciones en partnerships donde codo a codo combinamos conocimiento con creatividad, donde imaginamos, diseñamos y creamos productos digitales capaces de cautivar y crear impacto.",,,1 to 50 Employees,,,,4.0,100 %,N/A,,4.0,4.0,4.0,4.0,4.0,,,61,https://www.glassdoor.com/Reviews/NeuralWorks-Reviews-E7695273.htm,
"Decision Point
4.0",Marketing Communication Associate - LAT,Chile,chile,"Job Information
Title
Marketing Communication Associate - LAT
Industry
Analytics Consulting
Work Experience
0-1 year
City",,,201 to 500 Employees,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.9,87 %,97 %,,4.1,3.4,3.6,3.8,3.4,,,61,https://www.glassdoor.com/Reviews/Decision-Point-Reviews-E835917.htm,
"Flux Solar
3.6",Analista Google Data Studio Freelance,Chile,chile,"En Flux Solar la energía limpia y el medio ambiente nos mueven, somos referente en energías renovables en Chile y pieza clave de la transición a las nuevas energías del grupo Copec. Nos dedicamos a la instalación de PMGD, plantas solares industriales como el techo solar más grande de Latinoamérica o el sistema aislado más alejado del mundo en Rapa Nui, hasta la instalación de plantas solares en el techo de tu casa.

Actualmente, nos encontramos en la búsqueda de un profesional Freelance con sólidos conocimientos en la plataforma de Google Data Studio para el ámbito de Reportería y Dashboard. El cargo ofrecido estará orientado a proyectos tecnológicos internos que surjan en el área de Digitalización.

Algunas tareas a realizar son:
º Levantar e interpretar datos de distintas fuentes para llevarlas a un panel Dashboard.
º Desarrollar componentes altamente reutilizables, que permitan escalar sin problemas de arquitectura y rendimiento.
º Proponer soluciones técnicas dentro del área de expertise y de esta manera ayudar a empujar en pro de alcanzar los temas estratégicos de la gerencia y empresa.
º Ser el/la responsable del seguimiento de la planificación y desarrollo de las soluciones/proyecto a su cargo. Disponibilizando la información a tiempo y con vista por segmento.
º Dar soporte, mantención y continuidad de desarrollo a proyectos ya existentes por colaboradores internos o externos.
º Trabajar según hitos programados para los proyectos.

¿Qué requisitos necesitas para postular?
Analista de sistema (DBA y data scientist), Ingeniería en algún área de TI o similar.
º Mínimo 1 año de experiencia en reportería y dashboard.
º Conocimiento en Herramienta Google Data Studio.
º Base de datos MYSQL, PostgreSQL, MSSQL Server.
º Disponibilidad para trabajar Freelance en diversos proyectos de la compañía.


º Jornada Freelance y en modalidad remota dentro de todo el país.
º Posibilidad de participar de variados proyectos dentro de la empresa.

Si crees que la energía solar debe ser nuestra fuente primaria de energía, te sientes entusiasmado(a) en poder generar impacto positivo en el medioambiente y quieres ser parte de un ambiente altamente dinámico y variable, entonces encontraste tu lugar.

¡Te esperamos!",,,Unknown,"Energy, Mining & Utilities",Unknown / Non-Applicable,,3.6,100 %,N/A,,3.3,3.6,3.6,3.3,3.6,,,61,https://www.glassdoor.com/Reviews/Flux-Solar-Reviews-E5833403.htm,
